GAME_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,STL,BLK,TOV,PF
0022301225,LAC,1627826,Ivica Zubac,42.266666666666666,18,9,15,0,0,0,0,12,3,0,2,1,5
0022301225,LAC,1629611,Terance Mann,30.08333333333333,10,4,9,2,5,0,2,4,1,1,1,2,3
0022301225,LAC,201935,James Harden,33.81666666666667,12,2,8,2,6,6,7,7,8,0,1,2,2
0022301225,LAC,201566,Russell Westbrook,16.816666666666666,5,2,7,1,2,0,0,5,2,1,2,3,2
0022301225,LAC,1641738,Kobe Brown,13.5,1,0,2,0,0,1,2,3,1,0,1,0,3
0022301225,LAC,1626181,Norman Powell,27.933333333333334,10,4,11,2,8,0,0,1,1,0,0,1,0
0022301225,UTA,1631323,Simone Fontecchio,31.45,8,3,8,2,5,0,2,2,0,0,0,2,4
0022301225,UTA,1628381,John Collins,35.483333333333334,20,7,12,1,5,5,5,13,2,2,4,2,1
0022301225,UTA,1631117,Walker Kessler,31.116666666666667,8,4,9,0,0,0,0,12,3,2,5,2,2
0022301225,UTA,203903,Jordan Clarkson,27.85,6,2,9,0,3,2,3,4,5,1,0,1,2
0022301225,UTA,1641718,Keyonte George,28.28333333333333,15,5,11,2,5,3,5,0,3,1,0,1,1
0022301225,UTA,203482,Kelly Olynyk,18.05,13,4,5,1,1,4,4,4,2,1,0,0,3
0022301225,UTA,1629659,Talen Horton-Tucker,21.98333333333333,15,6,11,1,4,2,3,1,5,1,1,2,0
0022301225,UTA,1630534,Ochai Agbaji,16.55,5,2,4,1,2,0,0,1,0,0,0,1,2
0022301225,UTA,1629012,Collin Sexton,17.733333333333334,13,5,12,1,4,2,2,3,3,1,0,1,2
0022301225,UTA,1641707,Taylor Hendricks,11.5,0,0,3,0,2,0,0,0,0,1,0,1,0
0022301227,NYK,1629628,RJ Barrett,30.683333333333334,23,9,16,2,5,3,4,3,3,1,0,0,0
0022301227,NYK,203944,Julius Randle,33.9,20,7,15,3,4,3,4,5,3,1,1,6,2
0022301227,NYK,1629011,Mitchell Robinson,18.7,10,5,6,0,0,0,2,8,2,1,0,1,2
0022301227,NYK,1628978,Donte DiVincenzo,22.433333333333334,6,2,6,2,5,0,0,4,2,0,0,1,2
0022301227,NYK,1628973,Jalen Brunson,33.55,23,8,17,0,5,7,9,1,4,1,0,1,3
0022301227,NYK,1628404,Josh Hart,26.98333333333333,6,2,4,2,3,0,0,6,7,0,0,1,4
0022301227,NYK,1630193,Immanuel Quickley,25.066666666666663,17,4,10,3,8,6,6,0,1,0,0,0,2
0022301227,NYK,1628392,Isaiah Hartenstein,29.3,5,2,4,0,0,1,2,16,4,0,2,1,4
0022301227,NYK,1629656,Quentin Grimes,19.383333333333333,13,5,10,3,7,0,0,1,2,0,0,2,1
0022301227,BOS,1627759,Jaylen Brown,27.166666666666668,17,7,13,2,5,1,1,0,4,1,1,2,5
0022301227,BOS,1628369,Jayson Tatum,38.61666666666667,25,8,18,3,9,6,8,6,5,1,0,0,3
0022301227,BOS,204001,Kristaps Porziņģis,29.316666666666663,21,7,13,3,6,4,4,3,1,2,0,2,2
0022301227,BOS,1628401,Derrick White,31.65,30,10,16,6,10,4,4,3,3,2,2,0,4
0022301227,BOS,201950,Jrue Holiday,34.85,16,7,11,1,3,1,1,6,5,2,1,1,1
0022301227,BOS,1630573,Sam Hauser,20.966666666666665,1,0,5,0,5,1,2,3,1,0,1,0,1
0022301227,BOS,201143,Al Horford,27.366666666666667,14,5,8,3,6,1,1,10,2,0,0,2,1
0022301227,BOS,1630202,Payton Pritchard,18.55,5,2,4,1,3,0,0,2,2,0,0,0,2
0022301227,BOS,1628436,Luke Kornet,10.866666666666667,4,2,3,0,0,0,0,1,1,0,0,0,0
0022301227,BOS,1629052,Oshae Brissett,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0
0022301227,BOS,1630625,Dalano Banton,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0
0022301223,CHI,201942,DeMar DeRozan,38.63333333333333,20,7,24,0,2,6,10,6,10,3,0,2,2
0022301223,CHI,1630172,Patrick Williams,34.38333333333333,20,8,11,2,3,2,4,6,3,1,1,0,3
0022301223,CHI,202696,Nikola Vučević,36.0,21,9,22,0,2,3,3,16,2,0,1,0,2
0022301223,CHI,1627936,Alex Caruso,18.416666666666668,4,2,5,0,2,0,0,3,2,1,0,2,2
0022301223,CHI,1629632,Coby White,39.11666666666667,24,9,15,5,7,1,1,4,6,1,0,3,0
0022301223,CHI,1630245,Ayo Dosunmu,26.03333333333333,4,2,5,0,2,0,0,3,3,1,0,0,1
0022301223,CHI,1641763,Julian Phillips,4.2,2,1,1,0,0,0,0,2,0,0,0,0,2
0022301223,CHI,1628470,Torrey Craig,22.6,16,5,8,5,7,1,2,8,0,2,0,0,3
0022301223,CHI,1628975,Jevon Carter,8.616666666666667,3,1,4,1,3,0,0,0,1,0,0,0,2
0022301223,CHI,203083,Andre Drummond,12.0,7,3,7,0,0,1,4,8,0,0,0,0,2
0022301223,SAS,1630170,Devin Vassell,33.6,11,4,15,1,9,2,3,2,5,1,0,3,1
0022301223,SAS,1629640,Keldon Johnson,34.78333333333333,20,6,11,6,11,2,2,2,5,0,1,0,3
0022301223,SAS,1641705,Victor Wembanyama,31.816666666666663,21,8,20,0,4,5,6,20,4,1,4,1,2
0022301223,SAS,1631103,Malaki Branham,23.48333333333333,10,3,6,2,4,2,2,0,2,0,1,0,2
0022301223,SAS,1631110,Jeremy Sochan,33.983333333333334,4,2,6,0,2,0,0,3,4,0,1,5,3
0022301223,SAS,1628380,Zach Collins,23.183333333333334,12,4,5,2,2,2,3,10,5,1,0,1,1
0022301223,SAS,1630200,Tre Jones,28.366666666666667,18,6,7,2,2,4,4,5,8,1,0,1,2
0022301223,SAS,203926,Doug McDermott,14.9,9,3,6,3,4,0,0,1,1,0,0,1,2
0022301223,SAS,1626224,Cedi Osman,9.983333333333333,7,3,7,1,4,0,0,1,1,0,1,0,1
0022301223,SAS,1630577,Julian Champagnie,5.9,0,0,0,0,0,0,0,0,0,0,1,0,3
0022301222,GSW,203952,Andrew Wiggins,32.266666666666666,12,4,11,2,4,2,2,6,1,0,0,6,3
0022301222,GSW,203110,Draymond Green,35.06666666666667,12,5,7,1,2,1,2,5,13,0,1,4,6
0022301222,GSW,1626172,Kevon Looney,15.683333333333334,5,2,2,0,0,1,3,4,2,0,0,2,1
0022301222,GSW,202691,Klay Thompson,38.66666666666666,22,8,15,4,9,2,2,4,0,0,1,4,4
0022301222,GSW,201939,Stephen Curry,40.36666666666667,34,10,20,6,12,8,8,6,3,1,0,3,0
0022301222,GSW,203967,Dario Šarić,22.58333333333333,11,3,8,2,6,3,4,12,3,1,0,3,2
0022301222,GSW,1630541,Moses Moody,15.816666666666666,2,1,6,0,4,0,0,4,0,0,0,2,4
0022301222,GSW,1630228,Jonathan Kuminga,28.9,24,10,21,3,6,1,1,12,0,0,0,3,6
0022301222,GSW,1641764,Brandin Podziemski,23.016666666666666,12,5,11,1,4,1,1,6,4,1,0,1,2
0022301222,GSW,202709,Cory Joseph,12.633333333333333,2,1,3,0,1,0,0,1,3,0,0,0,0
0022301222,OKC,1629652,Luguentz Dort,39.41666666666666,16,4,9,0,3,8,8,5,1,0,1,1,4
0022301222,OKC,1631114,Jalen Williams,39.833333333333336,28,12,15,1,1,3,4,5,2,3,1,1,3
0022301222,OKC,1631096,Chet Holmgren,34.583333333333336,21,6,12,1,4,8,8,7,1,0,3,3,4
0022301222,OKC,1630581,Josh Giddey,24.716666666666665,9,4,12,1,6,0,0,9,4,3,0,1,2
0022301222,OKC,1628983,Shai Gilgeous-Alexander,42.333333333333336,38,15,30,0,3,8,11,5,5,5,1,0,4
0022301222,OKC,1631119,Jaylin Williams,6.3,0,0,2,0,2,0,0,1,0,0,0,1,1
0022301222,OKC,1641717,Cason Wallace,23.9,10,4,5,1,2,1,2,1,0,1,1,1,0
0022301222,OKC,1630198,Isaiah Joe,22.7,5,1,4,0,3,3,3,1,1,3,0,0,1
0022301222,OKC,1630598,Aaron Wiggins,22.016666666666666,9,4,5,1,2,0,0,3,1,2,0,1,2
0022301222,OKC,1629026,Kenrich Williams,8.983333333333333,2,1,4,0,3,0,0,2,0,0,0,0,1
0022301222,OKC,202722,Dāvis Bertāns,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0022301226,DAL,203957,Danté Exum,33.2,23,9,15,2,2,3,4,6,7,0,0,1,3
0022301226,DAL,1627884,Derrick Jones Jr.,38.55,14,6,12,1,7,1,2,8,1,2,2,1,2
0022301226,DAL,1641726,Dereck Lively II,28.35,10,5,6,0,0,0,0,9,2,1,2,2,4
0022301226,DAL,1629029,Luka Dončić,41.15,32,11,28,3,14,7,8,6,10,1,1,5,1
0022301226,DAL,202681,Kyrie Irving,13.35,11,4,6,0,0,3,3,2,2,1,0,0,1
0022301226,DAL,203501,Tim Hardaway Jr.,36.516666666666666,20,7,12,4,9,2,2,4,0,0,0,1,4
0022301226,DAL,203552,Seth Curry,17.9,7,2,5,2,4,1,1,2,1,0,0,1,1
0022301226,DAL,203939,Dwight Powell,12.483333333333333,4,1,2,0,0,2,2,2,3,3,0,1,5
0022301226,DAL,1641765,Olivier-Maxence Prosper,4.716666666666667,0,0,1,0,1,0,0,1,0,0,0,0,0
0022301226,DAL,202693,Markieff Morris,7.166666666666667,2,1,1,0,0,0,0,1,0,0,0,3,1
0022301226,DAL,1630639,A.J. Lawson,6.616666666666667,2,1,3,0,2,0,0,1,0,0,0,0,1
0022301226,POR,1629680,Matisse Thybulle,36.18333333333333,9,3,7,3,5,0,0,8,1,3,1,2,0
0022301226,POR,1641739,Toumani Camara,32.0,14,6,20,2,10,0,0,9,0,1,0,0,5
0022301226,POR,1641871,Duop Reath,21.05,10,4,9,2,6,0,0,6,1,2,0,1,4
0022301226,POR,1631101,Shaedon Sharpe,31.666666666666668,24,7,15,5,10,5,6,9,5,1,0,2,4
0022301226,POR,1629014,Anfernee Simons,35.75,30,10,21,4,10,6,6,5,8,1,0,6,4
0022301226,POR,1630703,Scoot Henderson,30.3,10,4,17,0,6,2,3,3,3,0,0,4,4
0022301226,POR,1631133,Jabari Walker,26.95,10,3,10,1,3,3,3,3,2,0,0,0,2
0022301226,POR,1631303,Justin Minaya,7.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1
0022301226,POR,1631200,Kris Murray,18.23333333333333,5,2,6,1,3,0,0,5,0,1,0,0,0
0022301221,MIN,1629638,Nickeil Alexander-Walker,34.2,14,4,9,4,8,2,2,2,2,0,1,2,2
0022301221,MIN,1626157,Karl-Anthony Towns,29.416666666666668,24,7,14,2,4,8,9,7,5,1,0,1,4
0022301221,MIN,203497,Rudy Gobert,35.8,16,6,9,0,0,4,4,20,1,1,6,2,4
0022301221,MIN,1630162,Anthony Edwards,3.716666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0
0022301221,MIN,201144,Mike Conley,32.43333333333333,19,6,11,2,3,5,5,4,7,0,0,2,1
0022301221,MIN,1628972,Troy Brown Jr.,30.1,20,8,10,4,6,0,0,4,4,1,0,1,2
0022301221,MIN,1629675,Naz Reid,23.5,10,5,12,0,5,0,0,9,2,1,1,1,2
0022301221,MIN,203937,Kyle Anderson,22.1,7,2,11,0,6,3,4,6,5,0,0,2,0
0022301221,MIN,1629003,Shake Milton,21.8,17,6,9,3,5,2,2,2,1,0,0,2,1
0022301221,MIN,1630568,Luka Garza,3.466666666666667,0,0,1,0,0,0,0,0,1,0,0,0,1
0022301221,MIN,1631111,Wendell Moore Jr.,3.466666666666667,0,0,1,0,1,0,0,0,1,0,0,0,0
0022301221,MEM,1631223,David Roddy,25.166666666666668,13,6,11,1,4,0,0,3,0,0,0,0,0
0022301221,MEM,1628991,Jaren Jackson Jr.,28.916666666666668,21,7,14,3,4,4,4,2,1,1,1,2,5
0022301221,MEM,202687,Bismack Biyombo,19.58333333333333,2,1,2,0,0,0,0,3,2,0,0,0,4
0022301221,MEM,1630217,Desmond Bane,36.53333333333333,16,6,13,4,6,0,0,2,1,0,1,4,5
0022301221,MEM,201565,Derrick Rose,22.0,6,2,7,0,1,2,2,1,7,0,0,1,1
0022301221,MEM,1631246,Vince Williams Jr.,17.016666666666666,4,1,5,1,4,1,2,2,1,0,0,1,1
0022301221,MEM,1630583,Santi Aldama,23.516666666666666,9,2,8,1,3,4,6,10,6,0,1,0,1
0022301221,MEM,1629669,Jaylen Nowell,20.383333333333333,8,3,6,2,4,0,0,0,2,0,0,1,4
0022301221,MEM,1629723,John Konchar,16.766666666666666,3,1,5,1,4,0,0,3,0,1,1,0,1
0022301221,MEM,1630214,Xavier Tillman,16.916666666666668,12,5,8,1,2,1,3,2,0,4,0,0,1
0022301221,MEM,1631367,Jacob Gilyard,4.4,0,0,1,0,1,0,0,0,2,0,0,0,0
0022301221,MEM,1631254,Kenneth Lofton Jr.,4.4,5,1,3,1,2,2,2,0,2,1,0,0,0
0022301221,MEM,1630533,Ziaire Williams,4.4,4,2,3,0,0,0,0,0,0,0,0,0,0
0022301220,CLE,1629622,Max Strus,33.93333333333333,11,4,17,2,11,1,1,7,1,1,0,0,3
0022301220,CLE,1629731,Dean Wade,24.916666666666668,5,2,5,1,4,0,0,6,0,3,0,1,1
0022301220,CLE,1628386,Jarrett Allen,25.433333333333334,6,3,9,0,0,0,2,9,1,1,0,0,2
0022301220,CLE,1628378,Donovan Mitchell,36.083333333333336,27,9,17,3,8,6,8,13,6,1,0,5,1
0022301220,CLE,1629636,Darius Garland,26.016666666666666,18,6,11,1,4,5,7,2,6,4,0,2,4
0022301220,CLE,1630171,Isaac Okoro,21.666666666666668,9,3,4,1,2,2,2,1,0,1,1,1,2
0022301220,CLE,1630241,Sam Merrill,10.0,9,3,5,3,5,0,0,3,1,0,0,0,2
0022301220,CLE,1627777,Georges Niang,20.2,13,5,9,3,4,0,0,3,2,0,0,2,1
0022301220,CLE,1627745,Damian Jones,2.833333333333333,0,0,0,0,0,0,0,1,0,0,0,1,1
0022301220,CLE,1641854,Craig Porter Jr.,22.55,8,3,7,0,0,2,4,3,4,2,1,0,0
0022301220,CLE,202684,Tristan Thompson,16.366666666666667,5,2,3,0,0,1,2,3,0,0,0,1,0
0022301220,MIA,202710,Jimmy Butler III,36.43333333333333,16,5,15,0,2,6,7,5,2,1,0,2,1
0022301220,MIA,1628997,Caleb Martin,34.28333333333333,15,6,15,3,8,0,2,6,4,0,2,1,5
0022301220,MIA,1631115,Orlando Robinson,19.95,5,2,3,0,0,1,1,8,3,0,1,1,3
0022301220,MIA,1629130,Duncan Robinson,23.216666666666665,1,0,7,0,6,1,2,0,1,0,0,6,4
0022301220,MIA,200768,Kyle Lowry,32.46666666666667,17,6,13,3,9,2,3,2,5,2,0,3,1
0022301220,MIA,201567,Kevin Love,28.05,14,5,9,4,8,0,0,12,3,1,1,1,3
0022301220,MIA,1626196,Josh Richardson,30.73333333333333,17,6,11,5,7,0,0,1,2,1,0,1,3
0022301220,MIA,1631170,Jaime Jaquez Jr.,34.86666666666667,14,7,13,0,2,0,0,3,3,0,1,3,3
0022301219,WAS,1630166,Deni Avdija,27.28333333333333,15,6,9,1,4,2,3,7,4,1,2,0,1
0022301219,WAS,1628398,Kyle Kuzma,30.116666666666667,17,8,17,1,4,0,1,3,2,0,0,3,2
0022301219,WAS,1629655,Daniel Gafford,21.616666666666667,3,1,5,0,0,1,2,2,2,0,2,1,1
0022301219,WAS,1629673,Jordan Poole,23.6,8,3,7,0,2,2,2,2,2,0,0,3,3
0022301219,WAS,1626145,Tyus Jones,27.916666666666668,14,6,10,0,1,2,2,2,3,1,1,1,0
0022301219,WAS,1641731,Bilal Coulibaly,25.45,11,4,6,1,2,2,4,10,2,0,0,2,3
0022301219,WAS,201568,Danilo Gallinari,18.683333333333334,4,2,9,0,5,0,0,2,1,0,0,0,3
0022301219,WAS,1630557,Corey Kispert,20.73333333333333,7,3,11,1,7,0,0,2,2,0,1,0,2
0022301219,WAS,1630215,Jared Butler,13.633333333333333,5,1,4,0,2,3,4,3,0,0,0,3,1
0022301219,WAS,203488,Mike Muscala,15.233333333333333,8,2,3,2,3,2,2,0,0,1,0,1,1
0022301219,WAS,1631262,Jules Bernard,3.9333333333333336,0,0,1,0,1,0,0,0,1,0,0,0,0
0022301219,WAS,1631116,Patrick Baldwin Jr.,3.9333333333333336,0,0,3,0,0,0,0,4,0,0,1,0,0
0022301219,WAS,1630647,Eugene Omoruyi,3.9333333333333336,3,1,2,0,1,1,1,1,0,1,0,2,1
0022301219,WAS,1630264,Anthony Gill,3.9333333333333336,2,1,4,0,1,0,0,3,0,0,0,0,1
0022301219,BKN,1628969,Mikal Bridges,30.48333333333333,21,9,15,2,3,1,1,4,3,0,2,2,0
0022301219,BKN,1629661,Cameron Johnson,24.716666666666665,7,3,8,1,5,0,0,5,0,0,0,1,3
0022301219,BKN,1629651,Nic Claxton,26.4,13,6,8,0,0,1,2,15,0,0,2,1,3
0022301219,BKN,1630560,Cam Thomas,29.3,17,7,19,2,4,1,2,2,4,1,1,2,3
0022301219,BKN,203915,Spencer Dinwiddie,33.2,14,6,15,1,6,1,1,3,9,4,0,2,3
0022301219,BKN,1627827,Dorian Finney-Smith,26.0,8,2,5,1,4,3,3,3,0,1,0,0,0
0022301219,BKN,1630549,Day'Ron Sharpe,19.55,15,7,13,0,0,1,1,11,4,1,1,2,3
0022301219,BKN,1626220,Royce O'Neale,26.33333333333333,13,4,10,3,9,2,2,8,5,1,1,0,1
0022301219,BKN,1630570,Trendon Watford,19.066666666666663,8,2,5,0,1,4,4,2,2,0,0,0,2
0022301219,BKN,1628385,Harry Giles III,4.95,8,4,6,0,1,0,2,2,0,0,1,0,0
0022301218,ATL,1629631,De'Andre Hunter,36.96666666666667,24,9,18,4,7,2,2,7,1,0,0,3,2
0022301218,ATL,1630180,Saddiq Bey,38.31666666666667,16,6,20,3,9,1,1,8,1,0,0,0,1
0022301218,ATL,203991,Clint Capela,29.73333333333333,15,6,12,0,0,3,4,16,2,0,1,2,5
0022301218,ATL,203992,Bogdan Bogdanović,39.083333333333336,20,7,17,3,11,3,3,9,2,1,0,2,5
0022301218,ATL,1627749,Dejounte Murray,35.983333333333334,20,7,17,2,5,4,4,4,9,1,0,4,1
0022301218,ATL,202083,Wesley Matthews,9.683333333333334,3,0,3,0,1,3,3,0,0,0,0,0,0
0022301218,ATL,1629726,Garrison Mathews,2.8166666666666664,0,0,1,0,1,0,0,1,0,0,0,0,0
0022301218,ATL,1630168,Onyeka Okongwu,18.266666666666666,7,3,7,0,2,1,2,8,2,0,2,0,5
0022301218,ATL,201988,Patty Mills,16.633333333333333,3,1,4,1,3,0,0,1,2,1,1,1,2
0022301218,ATL,1630235,Trent Forrest,12.533333333333331,6,2,5,0,0,2,2,1,1,0,0,1,2
0022301218,PHI,201587,Nicolas Batum,28.6,8,3,4,2,3,0,0,4,4,0,0,0,1
0022301218,PHI,202699,Tobias Harris,33.71666666666667,13,5,9,0,1,3,3,8,2,1,0,2,3
0022301218,PHI,203954,Joel Embiid,35.88333333333333,38,12,24,1,3,13,15,14,3,1,4,2,1
0022301218,PHI,1629001,De'Anthony Melton,34.31666666666667,15,6,13,2,7,1,2,6,5,1,1,1,0
0022301218,PHI,1630178,Tyrese Maxey,38.88333333333333,30,8,18,4,8,10,12,2,7,1,1,0,3
0022301218,PHI,201976,Patrick Beverley,18.03333333333333,5,2,6,0,3,1,1,1,1,0,0,1,0
0022301218,PHI,1626162,Kelly Oubre Jr.,23.516666666666666,11,4,9,1,4,2,4,3,1,2,1,0,1
0022301218,PHI,202694,Marcus Morris Sr.,15.666666666666666,3,1,1,1,1,0,0,3,1,0,1,0,3
0022301218,PHI,1630194,Paul Reed,6.066666666666666,2,1,2,0,0,0,0,4,0,0,0,3,1
0022301218,PHI,1628964,Mo Bamba,5.316666666666666,0,0,1,0,0,0,0,3,0,0,0,1,1
0022301217,DET,202711,Bojan Bogdanović,28.516666666666666,9,4,10,1,3,0,1,3,1,1,0,2,1
0022301217,DET,1630191,Isaiah Stewart,28.78333333333333,3,1,3,1,3,0,0,6,2,0,0,1,3
0022301217,DET,1628963,Marvin Bagley III,22.966666666666665,9,4,7,0,0,1,2,5,0,0,0,4,1
0022301217,DET,1630165,Killian Hayes,31.9,16,7,11,0,2,2,3,7,4,0,1,2,1
0022301217,DET,1630595,Cade Cunningham,32.15,21,8,15,2,6,3,4,3,6,1,0,3,1
0022301217,DET,1631093,Jaden Ivey,21.466666666666665,8,2,7,0,4,4,4,2,0,0,0,0,2
0022301217,DET,203925,Joe Harris,3.5666666666666664,0,0,1,0,0,0,0,0,0,0,1,0,0
0022301217,DET,1630164,James Wiseman,15.666666666666666,2,0,0,0,0,2,4,5,0,0,0,1,2
0022301217,DET,1641709,Ausar Thompson,19.616666666666667,5,2,12,0,5,1,2,2,2,1,0,0,3
0022301217,DET,202692,Alec Burks,12.516666666666667,14,4,7,2,3,4,4,3,0,0,0,1,1
0022301217,DET,1630587,Isaiah Livers,11.9,0,0,5,0,3,0,0,1,1,0,0,0,2
0022301217,DET,1631204,Marcus Sasser,5.483333333333333,4,2,3,0,1,0,0,0,1,0,0,0,0
0022301217,DET,1628995,Kevin Knox II,5.483333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0
0022301217,ORL,1630532,Franz Wagner,30.75,27,12,20,2,4,1,1,2,3,0,0,0,0
0022301217,ORL,1631094,Paolo Banchero,30.48333333333333,24,9,17,0,3,6,7,4,2,2,0,0,3
0022301217,ORL,1629048,Goga Bitadze,27.866666666666667,13,6,7,0,0,1,1,8,2,0,4,1,1
0022301217,ORL,203914,Gary Harris,22.58333333333333,11,4,8,2,5,1,1,3,1,2,0,1,3
0022301217,ORL,1641710,Anthony Black,24.683333333333334,6,2,4,0,1,2,4,5,3,0,0,1,2
0022301217,ORL,204060,Joe Ingles,15.9,6,2,6,2,3,0,0,4,5,0,0,0,1
0022301217,ORL,1630175,Cole Anthony,23.58333333333333,16,6,12,1,3,3,3,3,6,0,0,1,4
0022301217,ORL,1629643,Chuma Okeke,13.133333333333333,2,1,1,0,0,0,0,4,0,1,0,1,0
0022301217,ORL,1631216,Caleb Houstan,25.416666666666668,6,2,6,2,6,0,0,4,1,0,0,0,1
0022301217,ORL,1629021,Moritz Wagner,16.216666666666665,4,2,4,0,0,0,0,5,2,0,0,2,1
0022301217,ORL,1641724,Jett Howard,5.483333333333333,6,2,2,1,1,1,2,1,1,0,0,0,1
0022301217,ORL,1629678,Admiral Schofield,3.9166666666666665,2,1,2,0,0,0,0,2,0,0,0,2,3
0022301216,TOR,1628384,OG Anunoby,36.21666666666667,11,3,12,0,6,5,5,3,4,1,0,0,3
0022301216,TOR,1627783,Pascal Siakam,33.416666666666664,25,11,15,0,1,3,4,5,4,1,0,1,2
0022301216,TOR,1627751,Jakob Poeltl,26.266666666666666,8,4,4,0,0,0,0,8,1,0,0,0,2
0022301216,TOR,1630567,Scottie Barnes,36.03333333333333,31,12,18,3,6,4,8,10,10,2,1,5,1
0022301216,TOR,203471,Dennis Schröder,29.933333333333334,7,3,10,0,4,1,1,1,5,1,0,2,4
0022301216,TOR,1629018,Gary Trent Jr.,20.03333333333333,0,0,7,0,3,0,0,2,2,0,0,0,0
0022301216,TOR,1630173,Precious Achiuwa,21.616666666666667,17,7,10,3,4,0,0,10,1,0,0,4,4
0022301216,TOR,1630201,Malachi Flynn,17.416666666666668,8,3,7,0,4,2,2,0,4,2,0,1,1
0022301216,TOR,203490,Otto Porter Jr.,5.716666666666667,0,0,1,0,1,0,0,0,1,0,0,0,0
0022301216,TOR,1628449,Chris Boucher,13.35,9,4,9,0,3,1,1,3,0,0,1,1,4
0022301216,CHA,202330,Gordon Hayward,34.9,24,10,15,1,2,3,4,4,4,1,0,3,1
0022301216,CHA,1628970,Miles Bridges,38.46666666666667,22,8,15,3,6,3,3,8,3,2,0,1,0
0022301216,CHA,1631109,Mark Williams,20.266666666666666,4,2,4,0,0,0,0,3,1,1,2,1,2
0022301216,CHA,1641706,Brandon Miller,35.333333333333336,20,7,15,4,7,2,2,5,3,0,2,4,1
0022301216,CHA,1626179,Terry Rozier,39.516666666666666,21,7,15,2,5,5,5,2,13,0,0,2,5
0022301216,CHA,1629023,P.J. Washington,24.566666666666663,11,4,7,3,5,0,0,1,2,2,0,2,4
0022301216,CHA,202397,Ish Smith,14.25,2,1,1,0,0,0,0,0,4,0,0,1,0
0022301216,CHA,1630208,Nick Richards,25.8,15,5,7,0,0,5,6,8,0,1,0,1,2
0022301216,CHA,1631121,Bryce McGowens,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0022301228,SAC,203084,Harrison Barnes,32.31666666666667,9,3,11,1,4,2,3,8,2,1,0,0,0
0022301228,SAC,1631099,Keegan Murray,29.73333333333333,13,6,13,1,7,0,0,4,0,1,0,1,6
0022301228,SAC,1627734,Domantas Sabonis,38.38333333333333,15,6,11,0,0,3,4,17,5,0,0,4,4
0022301228,SAC,1628989,Kevin Huerter,16.616666666666667,1,0,4,0,3,1,1,3,1,1,0,0,3
0022301228,SAC,1628368,De'Aaron Fox,34.86666666666667,34,11,24,4,7,8,10,4,7,1,0,2,0
0022301228,SAC,1628370,Malik Monk,27.866666666666667,13,5,10,3,7,0,0,2,6,0,0,2,2
0022301228,SAC,1631165,Keon Ellis,17.316666666666666,10,4,6,2,4,0,0,2,0,0,0,2,3
0022301228,SAC,1626168,Trey Lyles,13.366666666666667,5,2,6,1,4,0,0,6,2,0,0,0,1
0022301228,SAC,1628426,Sasha Vezenkov,20.2,14,5,7,2,3,2,2,3,2,3,0,1,1
0022301228,SAC,201580,JaVale McGee,6.533333333333333,0,0,0,0,0,0,0,1,0,0,0,0,1
0022301228,SAC,1630556,Kessler Edwards,0.95,0,0,0,0,0,0,0,0,0,0,0,0,1
0022301228,SAC,1630537,Chris Duarte,0.9333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0
0022301228,SAC,1630558,Davion Mitchell,0.9333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0
0022301228,PHX,1629006,Josh Okogie,28.666666666666668,0,0,5,0,3,0,0,2,3,2,2,1,3
0022301228,PHX,1628966,Keita Bates-Diop,17.2,5,2,6,1,3,0,2,4,2,0,0,0,0
0022301228,PHX,203994,Jusuf Nurkić,29.78333333333333,15,6,13,2,4,1,4,9,3,1,0,0,3
0022301228,PHX,201569,Eric Gordon,38.016666666666666,19,7,13,3,7,2,2,0,3,2,1,4,3
0022301228,PHX,1626164,Devin Booker,37.53333333333333,28,10,14,2,2,6,9,7,7,1,0,3,4
0022301228,PHX,1629002,Chimezie Metu,23.23333333333333,10,4,9,0,4,2,2,4,1,2,2,0,1
0022301228,PHX,1630692,Jordan Goodwin,19.58333333333333,8,3,6,0,1,2,2,5,6,0,0,2,2
0022301228,PHX,1629642,Nassir Little,3.9,0,0,0,0,0,0,0,1,0,0,0,0,0
0022301228,PHX,1629234,Drew Eubanks,16.383333333333333,8,4,8,0,0,0,0,6,0,0,0,1,3
0022301228,PHX,1629139,Yuta Watanabe,23.83333333333333,9,3,8,3,8,0,0,2,1,0,0,0,0
0022301228,PHX,1630240,Saben Lee,0.9333333333333332,4,1,1,0,0,2,2,0,0,0,0,0,0
0022301228,PHX,1629626,Bol Bol,0.9333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0
0022301224,HOU,1628415,Dillon Brooks,32.95,16,6,12,4,10,0,0,5,1,2,0,3,5
0022301224,HOU,1631095,Jabari Smith Jr.,25.45,9,3,9,0,2,3,4,10,5,0,0,1,1
